country,year,type,age,f,m,total
Bangladesh,2006,sn,2534,3774,4224,7998
Bangladesh,2006,sn,3544,2650,3842,6492
Bangladesh,2006,sn,4554,1918,3614,5532
Bangladesh,2006,sn,5564,1138,2962,4100
Bangladesh,2006,sn,65,709,3062,3771
Bangladesh,2006,sp,014,850,607,1457
Bangladesh,2006,sp,1524,8164,9937,18101
Bangladesh,2006,sp,2534,8048,12166,20214
Bangladesh,2006,sp,3544,6395,12889,19284
Bangladesh,2006,sp,4554,5020,13378,18398
Bangladesh,2006,sp,5564,2982,10283,13265
Bangladesh,2006,sp,65,1735,9513,11248
Bangladesh,2007,sp,014,829,523,1352
Bangladesh,2007,sp,1524,8562,10210,18772
Bangladesh,2007,sp,2534,8164,12442,20606
Bangladesh,2007,sp,3544,6678,13003,19681
Bangladesh,2007,sp,4554,5220,13307,18527
Bangladesh,2007,sp,5564,3057,10653,13710
Bangladesh,2007,sp,65,1818,9830,11648
Bangladesh,2008,ep,014,1457,1421,2878
Bangladesh,2008,ep,1524,4967,4272,9239
Bangladesh,2008,ep,2534,3931,4554,8485
Bangladesh,2008,ep,3544,2666,3695,6361
Bangladesh,2008,ep,4554,1987,3595,5582
Bangladesh,2008,ep,5564,1186,2995,4181
Bangladesh,2008,ep,65,760,3061,3821
Bangladesh,2008,sn,014,1458,1420,2878
Bangladesh,2008,sn,1524,4966,4274,9240
Bangladesh,2008,sn,2534,3930,4554,8484
Bangladesh,2008,sn,3544,2669,3693,6362
Bangladesh,2008,sn,4554,1989,3594,5583
Bangladesh,2008,sn,5564,1187,2995,4182
Bangladesh,2008,sn,65,759,3063,3822
Bangladesh,2008,sp,014,764,422,1186
Bangladesh,2008,sp,1524,9189,10618,19807
Bangladesh,2008,sp,2534,8389,12926,21315
Bangladesh,2008,sp,3544,6465,12761,19226
Bangladesh,2008,sp,4554,5206,13355,18561
Bangladesh,2008,sp,5564,3173,10772,13945
Bangladesh,2008,sp,65,1947,10386,12333
Bangladesh,2009,sn,014,1719,1747,3466
Bangladesh,2010,ep,014,1097,1078,2175
Bangladesh,2010,ep,1524,3546,2427,5973
Bangladesh,2010,ep,2534,3183,2854,6037
Bangladesh,2010,ep,3544,1795,1696,3491
Bangladesh,2010,ep,4554,1313,1386,2699
Bangladesh,2010,ep,5564,702,1026,1728
Bangladesh,2010,ep,65,421,983,1404
Bangladesh,2010,sn,014,494,548,1042
Bangladesh,2010,sn,1524,1982,1942,3924
Bangladesh,2010,sn,2534,1524,2301,3825
Bangladesh,2010,sn,3544,1110,1917,3027
Bangladesh,2010,sn,4554,1021,2364,3385
Bangladesh,2010,sn,5564,775,2329,3104
Bangladesh,2010,sn,65,559,2714,3273
Bangladesh,2010,sp,014,653,365,1018
Bangladesh,2010,sp,1524,9221,10460,19681
Bangladesh,2010,sp,2534,8279,12535,20814
Bangladesh,2010,sp,3544,6185,11409,17594
Bangladesh,2010,sp,4554,5458,12758,18216
Bangladesh,2010,sp,5564,3484,11176,14660
Bangladesh,2010,sp,65,2250,11536,13786
Bangladesh,2011,ep,014,1283,1300,2583
Bangladesh,2011,ep,1524,3963,2882,6845
Bangladesh,2011,ep,2534,3674,3198,6872
Bangladesh,2011,ep,3544,2139,2027,4166
Bangladesh,2011,ep,4554,1513,1632,3145
Bangladesh,2011,ep,5564,849,1249,2098
Bangladesh,2011,ep,65,495,1125,1620
Bangladesh,2011,sn,014,548,604,1152
Bangladesh,2011,sn,1524,2036,1997,4033
Bangladesh,2011,sn,2534,1549,2395,3944
Bangladesh,2011,sn,3544,1159,1935,3094
Bangladesh,2011,sn,4554,995,2312,3307
Bangladesh,2011,sn,5564,776,2335,3111
Bangladesh,2011,sn,65,574,2706,3280
Bangladesh,2011,sp,014,623,309,932
Bangladesh,2011,sp,1524,8849,9606,18455
Bangladesh,2011,sp,2534,7679,11616,19295
Bangladesh,2011,sp,3544,5683,10152,15835
Bangladesh,2011,sp,4554,4946,11728,16674
Bangladesh,2011,sp,5564,3457,10746,14203
Bangladesh,2011,sp,65,2253,11301,13554
Bangladesh,2012,ep,014,1367,1400,2767
Bangladesh,2012,ep,1524,4545,3108,7653
Bangladesh,2012,ep,2534,4251,3494,7745
Bangladesh,2012,ep,3544,2469,2169,4638
Bangladesh,2012,ep,4554,1786,1831,3617
Bangladesh,2012,ep,5564,969,1378,2347
Bangladesh,2012,ep,65,588,1194,1782
Bangladesh,2012,sn,014,575,534,1109
Bangladesh,2012,sn,1524,2160,2109,4269
Bangladesh,2012,sn,2534,1695,2527,4222
Bangladesh,2012,sn,3544,1266,2154,3420
Bangladesh,2012,sn,4554,1212,2637,3849
Bangladesh,2012,sn,5564,948,2755,3703
Bangladesh,2012,sn,65,721,3158,3879
Bangladesh,2012,sp,014,650,316,966
Bangladesh,2012,sp,1524,9355,9479,18834
Bangladesh,2012,sp,2534,8175,12021,20196
Bangladesh,2012,sp,3544,6342,10837,17179
Bangladesh,2012,sp,4554,6044,12744,18788
Bangladesh,2012,sp,5564,4043,11843,15886
Bangladesh,2012,sp,65,2705,12236,14941
Bangladesh,2013,rel,014,2728,2323,5051
Bangladesh,2013,rel,1524,16356,14705,31061
Bangladesh,2013,rel,2534,15912,18311,34223
Bangladesh,2013,rel,3544,12386,16143,28529
Bangladesh,2013,rel,4554,11145,19529,30674
Bangladesh,2013,rel,5564,7675,19058,26733
Bangladesh,2013,rel,65,5172,20194,25366
Barbados,1996,sp,014,NA,0,NA
Barbados,1996,sp,1524,NA,0,NA
Barbados,1996,sp,2534,NA,1,NA
Barbados,1996,sp,3544,NA,0,NA
Barbados,1996,sp,4554,NA,1,NA
Barbados,1996,sp,5564,NA,1,NA
Barbados,1996,sp,65,NA,0,NA
Barbados,2000,sp,014,0,0,0
Barbados,2000,sp,1524,0,0,0
Barbados,2000,sp,2534,1,0,1
Barbados,2000,sp,3544,0,2,2
Barbados,2000,sp,4554,0,0,0
Barbados,2000,sp,5564,0,0,0
Barbados,2000,sp,65,0,0,0
Barbados,2001,sp,014,0,0,0
Barbados,2001,sp,1524,0,1,1
Barbados,2001,sp,2534,0,1,1
Barbados,2001,sp,3544,1,1,2
Barbados,2001,sp,4554,1,0,1
Barbados,2001,sp,5564,0,0,0
Barbados,2001,sp,65,0,1,1
Barbados,2002,sp,1524,NA,2,NA
Barbados,2002,sp,4554,1,1,2
Barbados,2002,sp,65,NA,1,NA
Barbados,2004,sp,014,1,NA,NA
Barbados,2004,sp,2534,2,2,4
Barbados,2004,sp,3544,1,2,3
Barbados,2004,sp,4554,1,6,7
Barbados,2004,sp,65,1,4,5
Barbados,2006,ep,1524,1,NA,NA
Barbados,2006,sp,1524,1,NA,NA
Barbados,2006,sp,2534,NA,2,NA
Barbados,2006,sp,65,1,NA,NA
Barbados,2007,ep,014,0,0,0
Barbados,2007,ep,1524,0,0,0
Barbados,2007,ep,2534,0,0,0
Barbados,2007,ep,3544,3,0,3
Barbados,2007,ep,4554,0,5,5
Barbados,2007,ep,5564,0,0,0
Barbados,2007,ep,65,0,0,0
Barbados,2007,sn,014,0,0,0
Barbados,2007,sn,1524,0,0,0
Barbados,2007,sn,2534,0,0,0
Barbados,2007,sn,3544,0,0,0
Barbados,2007,sn,4554,0,0,0
Barbados,2007,sn,5564,0,0,0
Barbados,2007,sn,65,0,0,0
Barbados,2007,sp,014,0,0,0
Barbados,2007,sp,1524,0,0,0
Barbados,2007,sp,2534,0,0,0
Barbados,2007,sp,3544,0,0,0
Barbados,2007,sp,4554,3,5,8
Barbados,2007,sp,5564,0,0,0
Barbados,2007,sp,65,0,0,0
Barbados,2008,ep,014,0,0,0
Barbados,2008,ep,1524,0,0,0
Barbados,2008,ep,2534,0,0,0
Barbados,2008,ep,3544,0,0,0
Barbados,2008,ep,4554,0,0,0
Barbados,2008,ep,5564,0,0,0
Barbados,2008,ep,65,0,0,0
Barbados,2008,sn,014,0,0,0
Barbados,2008,sn,1524,0,0,0
Barbados,2008,sn,2534,0,0,0
Barbados,2008,sn,3544,2,0,2
Barbados,2008,sn,4554,0,0,0
Barbados,2008,sn,5564,0,0,0
Barbados,2008,sn,65,0,0,0
Barbados,2008,sp,014,0,0,0
Barbados,2008,sp,1524,0,0,0
Barbados,2008,sp,2534,0,1,1
Barbados,2008,sp,3544,0,0,0
Barbados,2008,sp,4554,0,0,0
Barbados,2008,sp,5564,0,0,0
Barbados,2008,sp,65,0,0,0
Barbados,2009,ep,014,0,0,0
Barbados,2009,ep,1524,0,0,0
Barbados,2009,ep,2534,0,0,0
Barbados,2009,ep,3544,0,0,0
Barbados,2009,ep,4554,0,0,0
Barbados,2009,ep,5564,0,0,0
Barbados,2009,ep,65,0,0,0
Barbados,2009,sn,014,0,0,0
Barbados,2009,sn,1524,0,0,0
Barbados,2009,sn,2534,0,0,0
Barbados,2009,sn,3544,0,0,0
Barbados,2009,sn,4554,0,0,0
Barbados,2009,sn,5564,0,0,0
Barbados,2009,sn,65,0,0,0
Barbados,2009,sp,014,0,0,0
Barbados,2009,sp,1524,0,0,0
Barbados,2009,sp,2534,0,0,0
Barbados,2009,sp,3544,0,1,1
Barbados,2009,sp,4554,0,1,1
Barbados,2009,sp,5564,0,0,0
Barbados,2009,sp,65,0,0,0
Barbados,2010,ep,014,0,0,0
Barbados,2010,ep,1524,0,0,0
Barbados,2010,ep,2534,0,0,0
Barbados,2010,ep,3544,0,0,0
Barbados,2010,ep,4554,0,0,0
Barbados,2010,ep,5564,0,0,0
Barbados,2010,ep,65,0,0,0
Barbados,2010,sn,014,0,0,0
Barbados,2010,sn,1524,0,0,0
Barbados,2010,sn,2534,0,0,0
Barbados,2010,sn,3544,0,0,0
Barbados,2010,sn,4554,0,0,0
Barbados,2010,sn,5564,0,0,0
Barbados,2010,sn,65,0,0,0
Barbados,2010,sp,014,0,0,0
Barbados,2010,sp,1524,1,0,1
Barbados,2010,sp,2534,0,0,0
Barbados,2010,sp,3544,0,1,1
Barbados,2010,sp,4554,2,2,4
Barbados,2010,sp,5564,0,0,0
Barbados,2010,sp,65,0,0,0
Barbados,2011,ep,014,0,0,0
Barbados,2011,ep,1524,0,0,0
Barbados,2011,ep,2534,0,0,0
Barbados,2011,ep,3544,0,0,0
Barbados,2011,ep,4554,0,0,0
Barbados,2011,ep,5564,0,0,0
Barbados,2011,ep,65,0,0,0
Barbados,2011,sn,014,0,0,0
Barbados,2011,sn,1524,0,0,0
Barbados,2011,sn,2534,0,0,0
Barbados,2011,sn,3544,0,0,0
Barbados,2011,sn,4554,0,0,0
Barbados,2011,sn,5564,0,0,0
Barbados,2011,sn,65,0,0,0
Barbados,2011,sp,014,0,0,0
Barbados,2011,sp,1524,0,0,0
Barbados,2011,sp,2534,0,0,0
Barbados,2011,sp,3544,0,0,0
Barbados,2011,sp,4554,0,0,0
Barbados,2011,sp,5564,0,0,0
Barbados,2011,sp,65,0,0,0
Barbados,2012,ep,014,0,0,0
Barbados,2012,ep,1524,0,0,0
Barbados,2012,ep,2534,0,0,0
Barbados,2012,ep,3544,0,0,0
Barbados,2012,ep,4554,0,0,0
Barbados,2012,ep,5564,0,0,0
Barbados,2012,ep,65,0,0,0
Barbados,2012,sn,014,0,0,0
Barbados,2012,sn,1524,0,0,0
Barbados,2012,sn,2534,0,0,0
Barbados,2012,sn,3544,0,0,0
Barbados,2012,sn,4554,0,0,0
Barbados,2012,sn,5564,0,0,0
Barbados,2012,sn,65,0,0,0
Barbados,2012,sp,014,0,0,0
Barbados,2012,sp,1524,0,0,0
Barbados,2012,sp,2534,0,0,0
Barbados,2012,sp,3544,0,0,0
Barbados,2012,sp,4554,0,0,0
Barbados,2012,sp,5564,0,0,0
Barbados,2012,sp,65,0,0,0
Barbados,2013,rel,014,0,0,0
Barbados,2013,rel,1524,0,0,0
Barbados,2013,rel,2534,0,1,1
Barbados,2013,rel,3544,0,1,1
Barbados,2013,rel,4554,1,1,2
Barbados,2013,rel,5564,0,0,0
Barbados,2013,rel,65,0,0,0
Belarus,2001,sp,014,4,2,6
Belarus,2002,sp,014,0,0,0
Belarus,2002,sp,1524,12,66,78
Belarus,2002,sp,2534,22,133,155
Belarus,2002,sp,3544,28,217,245
Belarus,2002,sp,4554,17,159,176
Belarus,2002,sp,5564,17,75,92
Belarus,2002,sp,65,41,51,92
Belarus,2003,sp,014,0,0,0
Belarus,2003,sp,1524,18,67,85
Belarus,2003,sp,2534,39,134,173
Belarus,2003,sp,3544,43,243,286
Belarus,2003,sp,4554,26,226,252
Belarus,2003,sp,5564,21,96,117
Belarus,2003,sp,65,45,60,105
Belarus,2004,sp,014,1,NA,NA
Belarus,2004,sp,1524,31,84,115
Belarus,2004,sp,2534,38,170,208
Belarus,2004,sp,3544,38,260,298
Belarus,2004,sp,4554,35,235,270
Belarus,2004,sp,5564,11,83,94
Belarus,2004,sp,65,67,56,123
Belarus,2005,sp,1524,25,71,96
Belarus,2005,sp,2534,53,180,233
Belarus,2005,sp,3544,50,273,323
Belarus,2005,sp,4554,43,287,330
Belarus,2005,sp,5564,11,118,129
Belarus,2005,sp,65,62,62,124
Belarus,2006,ep,014,12,18,30
Belarus,2006,ep,1524,18,15,33
Belarus,2006,ep,2534,32,14,46
Belarus,2006,ep,3544,30,26,56
Belarus,2006,ep,4554,34,33,67
Belarus,2006,ep,5564,28,28,56
Belarus,2006,ep,65,54,19,73
Belarus,2006,sn,014,15,15,30
Belarus,2006,sn,1524,213,237,450
Belarus,2006,sn,2534,238,560,798
Belarus,2006,sn,3544,190,642,832
Belarus,2006,sn,4554,176,695,871
Belarus,2006,sn,5564,75,328,403
Belarus,2006,sn,65,135,190,325
Belarus,2006,sp,014,1,NA,NA
Belarus,2006,sp,1524,32,61,93
Belarus,2006,sp,2534,38,134,172
Belarus,2006,sp,3544,43,217,260
Belarus,2006,sp,4554,43,260,303
Belarus,2006,sp,5564,18,96,114
Belarus,2006,sp,65,58,71,129
Belarus,2007,ep,014,6,5,11
Belarus,2007,ep,1524,11,17,28
Belarus,2007,ep,2534,35,14,49
Belarus,2007,ep,3544,20,19,39
Belarus,2007,ep,4554,35,31,66
Belarus,2007,ep,5564,36,30,66
Belarus,2007,ep,65,54,22,76
Belarus,2007,sn,014,9,11,20
Belarus,2007,sn,1524,180,241,421
Belarus,2007,sn,2534,256,518,774
Belarus,2007,sn,3544,210,544,754
Belarus,2007,sn,4554,140,640,780
Belarus,2007,sn,5564,75,307,382
Belarus,2007,sn,65,162,193,355
Belarus,2007,sp,1524,28,57,85
Belarus,2007,sp,2534,58,142,200
Belarus,2007,sp,3544,41,205,246
Belarus,2007,sp,4554,35,244,279
Belarus,2007,sp,5564,17,110,127
Belarus,2007,sp,65,58,56,114
Belarus,2008,ep,014,15,14,29
Belarus,2008,ep,1524,27,26,53
Belarus,2008,ep,2534,66,35,101
Belarus,2008,ep,3544,29,41,70
Belarus,2008,ep,4554,40,39,79
Belarus,2008,ep,5564,29,49,78
Belarus,2008,ep,65,43,47,90
Belarus,2008,sn,014,6,3,9
Belarus,2008,sn,1524,148,194,342
Belarus,2008,sn,2534,214,460,674
Belarus,2008,sn,3544,172,474,646
Belarus,2008,sn,4554,148,637,785
Belarus,2008,sn,5564,58,274,332
Belarus,2008,sn,65,132,154,286
Belarus,2008,sp,1524,26,44,70
Belarus,2008,sp,2534,43,149,192
Belarus,2008,sp,3544,36,207,243
Belarus,2008,sp,4554,34,261,295
Belarus,2008,sp,5564,20,106,126
Belarus,2008,sp,65,65,69,134
Belarus,2009,ep,014,5,6,11
Belarus,2009,ep,1524,15,20,35
Belarus,2009,ep,2534,46,33,79
Belarus,2009,ep,3544,29,36,65
Belarus,2009,ep,4554,39,47,86
Belarus,2009,ep,5564,31,39,70
Belarus,2009,ep,65,55,29,84
Belarus,2009,sp,014,0,0,0
Belarus,2009,sp,1524,41,66,107
Belarus,2009,sp,2534,52,173,225
Belarus,2009,sp,3544,52,208,260
Belarus,2009,sp,4554,41,287,328
Belarus,2009,sp,5564,25,134,159
Belarus,2009,sp,65,68,54,122
Belarus,2010,ep,014,8,7,15
Belarus,2010,ep,1524,11,15,26
Belarus,2010,ep,2534,35,28,63
Belarus,2010,ep,3544,36,43,79
Belarus,2010,ep,4554,34,49,83
Belarus,2010,ep,5564,44,38,82
Belarus,2010,ep,65,58,23,81
Belarus,2010,sn,014,10,5,15
Belarus,2010,sn,1524,128,153,281
Belarus,2010,sn,2534,217,432,649
Belarus,2010,sn,3544,159,410,569
Belarus,2010,sn,4554,112,501,613
Belarus,2010,sn,5564,54,261,315
Belarus,2010,sn,65,106,99,205
Belarus,2010,sp,014,1,0,1
Belarus,2010,sp,1524,28,65,93
Belarus,2010,sp,2534,52,173,225
Belarus,2010,sp,3544,56,224,280
Belarus,2010,sp,4554,37,293,330
Belarus,2010,sp,5564,28,163,191
Belarus,2010,sp,65,91,58,149
Belarus,2011,ep,014,6,8,14
Belarus,2011,ep,1524,5,7,12
Belarus,2011,ep,2534,34,28,62
Belarus,2011,ep,3544,31,45,76
Belarus,2011,ep,4554,20,52,72
Belarus,2011,ep,5564,40,39,79
Belarus,2011,ep,65,47,25,72
Belarus,2011,sn,014,6,2,8
Belarus,2011,sn,1524,107,164,271
Belarus,2011,sn,2534,182,374,556
Belarus,2011,sn,3544,152,411,563
Belarus,2011,sn,4554,97,458,555
Belarus,2011,sn,5564,51,255,306
Belarus,2011,sn,65,85,95,180
Belarus,2011,sp,014,3,1,4
Belarus,2011,sp,1524,37,53,90
Belarus,2011,sp,2534,67,156,223
Belarus,2011,sp,3544,47,228,275
Belarus,2011,sp,4554,39,290,329
Belarus,2011,sp,5564,27,138,165
Belarus,2011,sp,65,83,48,131
Belarus,2012,ep,014,8,4,12
Belarus,2012,ep,1524,11,14,25
Belarus,2012,ep,2534,33,23,56
Belarus,2012,ep,3544,19,42,61
Belarus,2012,ep,4554,29,60,89
Belarus,2012,ep,5564,34,32,66
Belarus,2012,ep,65,46,26,72
Belarus,2012,sn,014,7,1,8
Belarus,2012,sn,1524,90,98,188
Belarus,2012,sn,2534,168,350,518
Belarus,2012,sn,3544,131,372,503
Belarus,2012,sn,4554,102,413,515
Belarus,2012,sn,5564,75,216,291
Belarus,2012,sn,65,87,74,161
Belarus,2012,sp,014,1,0,1
Belarus,2012,sp,1524,34,44,78
Belarus,2012,sp,2534,64,174,238
Belarus,2012,sp,3544,47,250,297
Belarus,2012,sp,4554,45,266,311
Belarus,2012,sp,5564,28,158,186
Belarus,2012,sp,65,93,73,166
Belarus,2013,rel,014,10,4,14
Belarus,2013,rel,1524,131,162,293
Belarus,2013,rel,2534,280,565,845
Belarus,2013,rel,3544,248,803,1051
Belarus,2013,rel,4554,168,876,1044
Belarus,2013,rel,5564,141,600,741
Belarus,2013,rel,65,256,226,482
Belgium,1995,sp,014,3,3,6
Belgium,1995,sp,1524,12,23,35
Belgium,1995,sp,2534,24,49,73
Belgium,1995,sp,3544,32,63,95
Belgium,1995,sp,4554,17,52,69
Belgium,1995,sp,5564,10,54,64
Belgium,1995,sp,65,34,102,136
Belgium,1996,sp,014,4,1,5
Belgium,1996,sp,1524,9,20,29
Belgium,1996,sp,2534,30,43,73
Belgium,1996,sp,3544,25,49,74
Belgium,1996,sp,4554,11,45,56
Belgium,1996,sp,5564,10,32,42
Belgium,1996,sp,65,26,59,85
Belgium,1997,sp,014,2,3,5
Belgium,1997,sp,1524,11,18,29
Belgium,1997,sp,2534,26,45,71
Belgium,1997,sp,3544,22,56,78
Belgium,1997,sp,4554,13,43,56
Belgium,1997,sp,5564,11,41,52
Belgium,1997,sp,65,28,115,143
Belgium,1998,sp,014,2,3,5
Belgium,1998,sp,1524,6,22,28
Belgium,1998,sp,2534,30,50,80
Belgium,1998,sp,3544,20,58,78
Belgium,1998,sp,4554,17,48,65
Belgium,1998,sp,5564,13,36,49
Belgium,1998,sp,65,35,78,113
Belgium,1999,sp,014,4,2,6
Belgium,1999,sp,1524,20,18,38
Belgium,1999,sp,2534,38,40,78
Belgium,1999,sp,3544,19,49,68
Belgium,1999,sp,4554,22,46,68
Belgium,1999,sp,5564,8,38,46
Belgium,1999,sp,65,16,83,99
Belgium,2000,sp,014,6,3,9
Belgium,2000,sp,1524,15,20,35
Belgium,2000,sp,2534,15,57,72
Belgium,2000,sp,3544,19,39,58
Belgium,2000,sp,4554,4,55,59
Belgium,2000,sp,5564,13,32,45
Belgium,2000,sp,65,27,56,83
Belgium,2001,sp,014,6,8,14
Belgium,2001,sp,1524,14,31,45
Belgium,2001,sp,2534,21,40,61
Belgium,2001,sp,3544,24,47,71
Belgium,2001,sp,4554,15,44,59
Belgium,2001,sp,5564,7,23,30
Belgium,2001,sp,65,18,54,72
Belgium,2002,sp,014,6,1,7
Belgium,2002,sp,1524,21,19,40
Belgium,2002,sp,2534,19,56,75
Belgium,2002,sp,3544,16,52,68
Belgium,2002,sp,4554,9,33,42
Belgium,2002,sp,5564,16,19,35
Belgium,2002,sp,65,16,58,74
Belgium,2003,sp,014,5,6,11
Belgium,2003,sp,1524,20,27,47
Belgium,2003,sp,2534,17,33,50
Belgium,2003,sp,3544,15,30,45
Belgium,2003,sp,4554,11,40,51
Belgium,2003,sp,5564,2,17,19
Belgium,2003,sp,65,7,35,42
Belgium,2004,sp,014,6,1,7
Belgium,2004,sp,1524,18,26,44
Belgium,2004,sp,2534,16,55,71
Belgium,2004,sp,3544,20,30,50
Belgium,2004,sp,4554,3,37,40
Belgium,2004,sp,5564,8,24,32
Belgium,2004,sp,65,14,48,62
Belgium,2005,sp,014,2,1,3
Belgium,2005,sp,1524,27,26,53
Belgium,2005,sp,2534,31,50,81
Belgium,2005,sp,3544,15,32,47
Belgium,2005,sp,4554,12,27,39
Belgium,2005,sp,5564,4,15,19
Belgium,2005,sp,65,23,47,70
Belgium,2006,ep,014,9,8,17
Belgium,2006,ep,1524,24,22,46
Belgium,2006,ep,2534,37,43,80
Belgium,2006,ep,3544,19,38,57
Belgium,2006,ep,4554,23,25,48
Belgium,2006,ep,5564,7,23,30
Belgium,2006,ep,65,21,31,52
Belgium,2006,sn,014,16,20,36
Belgium,2006,sn,1524,33,25,58
Belgium,2006,sn,2534,29,43,72
Belgium,2006,sn,3544,18,33,51
Belgium,2006,sn,4554,20,29,49
Belgium,2006,sn,5564,12,31,43
Belgium,2006,sn,65,13,48,61
Belgium,2006,sp,014,6,4,10
Belgium,2006,sp,1524,25,26,51
Belgium,2006,sp,2534,25,52,77
Belgium,2006,sp,3544,18,38,56
Belgium,2006,sp,4554,6,45,51
Belgium,2006,sp,5564,7,27,34
Belgium,2006,sp,65,22,42,64
Belgium,2007,ep,014,11,7,18
Belgium,2007,ep,1524,19,17,36
Belgium,2007,ep,2534,25,44,69
Belgium,2007,ep,3544,28,20,48
Belgium,2007,ep,4554,19,11,30
Belgium,2007,ep,5564,9,17,26
Belgium,2007,ep,65,17,22,39
Belgium,2007,sn,014,17,25,42
Belgium,2007,sn,1524,17,26,43
Belgium,2007,sn,2534,27,47,74
Belgium,2007,sn,3544,24,45,69
Belgium,2007,sn,4554,11,30,41
Belgium,2007,sn,5564,10,18,28
Belgium,2007,sn,65,17,53,70
Belgium,2007,sp,014,4,2,6
Belgium,2007,sp,1524,13,23,36
Belgium,2007,sp,2534,31,55,86
Belgium,2007,sp,3544,23,35,58
Belgium,2007,sp,4554,7,38,45
Belgium,2007,sp,5564,8,18,26
Belgium,2007,sp,65,22,43,65
Belgium,2008,ep,014,7,6,13
Belgium,2008,ep,1524,11,20,31
Belgium,2008,ep,2534,20,27,47
Belgium,2008,ep,3544,15,37,52
Belgium,2008,ep,4554,10,18,28
Belgium,2008,ep,5564,7,6,13
Belgium,2008,ep,65,12,17,29
Belgium,2008,sn,014,14,18,32
Belgium,2008,sn,1524,11,15,26
Belgium,2008,sn,2534,24,31,55
Belgium,2008,sn,3544,18,29,47
Belgium,2008,sn,4554,12,20,32
Belgium,2008,sn,5564,10,25,35
Belgium,2008,sn,65,17,43,60
Belgium,2008,sp,014,3,3,6
Belgium,2008,sp,1524,17,23,40
Belgium,2008,sp,2534,40,40,80
Belgium,2008,sp,3544,22,43,65
Belgium,2008,sp,4554,8,32,40
Belgium,2008,sp,5564,3,24,27
Belgium,2008,sp,65,12,41,53
Belgium,2009,ep,014,11,5,16
Belgium,2009,ep,1524,20,12,32
Belgium,2009,ep,2534,29,29,58
Belgium,2009,ep,3544,18,17,35
Belgium,2009,ep,4554,11,15,26
Belgium,2009,ep,5564,9,12,21
Belgium,2009,ep,65,19,21,40
Belgium,2009,sn,014,20,22,42
Belgium,2009,sn,1524,17,16,33
Belgium,2009,sn,2534,22,32,54
Belgium,2009,sn,3544,15,17,32
Belgium,2009,sn,4554,11,31,42
Belgium,2009,sn,5564,8,15,23
Belgium,2009,sn,65,19,34,53
Belgium,2009,sp,014,0,1,1
Belgium,2009,sp,1524,21,29,50
Belgium,2009,sp,2534,34,33,67
Belgium,2009,sp,3544,10,27,37
Belgium,2009,sp,4554,7,32,39
Belgium,2009,sp,5564,7,24,31
Belgium,2009,sp,65,19,36,55
Belgium,2010,ep,014,5,8,13
Belgium,2010,ep,1524,14,16,30
Belgium,2010,ep,2534,32,37,69
Belgium,2010,ep,3544,14,22,36
Belgium,2010,ep,4554,11,19,30
Belgium,2010,ep,5564,8,8,16
Belgium,2010,ep,65,12,20,32
Belgium,2010,sn,014,15,23,38
Belgium,2010,sn,1524,14,16,30
Belgium,2010,sn,2534,25,49,74
Belgium,2010,sn,3544,14,37,51
Belgium,2010,sn,4554,16,28,44
Belgium,2010,sn,5564,6,19,25
Belgium,2010,sn,65,20,43,63
Belgium,2010,sp,014,6,4,10
Belgium,2010,sp,1524,13,20,33
Belgium,2010,sp,2534,17,39,56
Belgium,2010,sp,3544,18,30,48
Belgium,2010,sp,4554,11,28,39
Belgium,2010,sp,5564,5,20,25
Belgium,2010,sp,65,9,19,28
Belgium,2011,ep,014,6,11,17
Belgium,2011,ep,1524,21,20,41
Belgium,2011,ep,2534,22,30,52
Belgium,2011,ep,3544,6,16,22
Belgium,2011,ep,4554,6,5,11
Belgium,2011,ep,5564,5,3,8
Belgium,2011,ep,65,17,18,35
Belgium,2011,sn,014,19,17,36
Belgium,2011,sn,1524,18,21,39
Belgium,2011,sn,2534,25,31,56
Belgium,2011,sn,3544,9,20,29
Belgium,2011,sn,4554,11,19,30
Belgium,2011,sn,5564,12,7,19
Belgium,2011,sn,65,16,40,56
Belgium,2011,sp,014,3,8,11
Belgium,2011,sp,1524,13,25,38
Belgium,2011,sp,2534,14,50,64
Belgium,2011,sp,3544,9,33,42
Belgium,2011,sp,4554,3,25,28
Belgium,2011,sp,5564,5,16,21
Belgium,2011,sp,65,7,27,34
Belgium,2012,ep,014,9,7,16
Belgium,2012,ep,1524,7,22,29
Belgium,2012,ep,2534,18,26,44
Belgium,2012,ep,3544,17,14,31
Belgium,2012,ep,4554,8,14,22
Belgium,2012,ep,5564,4,9,13
Belgium,2012,ep,65,10,14,24
Belgium,2012,sn,014,15,18,33
Belgium,2012,sn,1524,14,23,37
Belgium,2012,sn,2534,10,23,33
Belgium,2012,sn,3544,13,24,37
Belgium,2012,sn,4554,10,19,29
Belgium,2012,sn,5564,8,18,26
Belgium,2012,sn,65,16,26,42
Belgium,2012,sp,014,5,3,8
Belgium,2012,sp,1524,23,25,48
Belgium,2012,sp,2534,23,33,56
Belgium,2012,sp,3544,17,18,35
Belgium,2012,sp,4554,9,27,36
Belgium,2012,sp,5564,7,22,29
Belgium,2012,sp,65,5,18,23
Belgium,2013,rel,014,19,40,59
Belgium,2013,rel,1524,58,63,121
Belgium,2013,rel,2534,96,135,231
Belgium,2013,rel,3544,50,105,155
Belgium,2013,rel,4554,31,86,117
Belgium,2013,rel,5564,23,57,80
Belgium,2013,rel,65,50,93,143
